event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
TUR11080,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Mugla,Bodrum,,Bodrum,37.0383,27.4292,1,Demokrat Haber,National,"On 28 February 2020, around 20 residents held a protest against the fence that was built to separate the fishing port from the coastal walking area in Yalikavak neighborhood of Bodrum, Mugla. The group claims the fence was built illegally and should be removed.",0,crowd size=around 20,1651182381
TUR11125,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Usak,Usak,,Usak,38.6735,29.4058,1,Ihlas News Agency,National,"On 28 February 2020, a group held a demonstration in central Usak to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182381
TUR11126,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Students (Turkey),6,,,0,60,,792,Middle East,Turkey,Sivas,Sivas,,Sivas,39.7483,37.0161,1,Ihlas News Agency,National,"On 28 February 2020, a group of students from Cumhuriyet university held a demonstration march in central Sivas to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182381
TUR11315,2020-02-28,2020,1,Political violence,Violence against civilians,Attack,Police Forces of Turkey (2016-) Prison Guards,,1,Civilians (Turkey),Prisoners (Turkey),7,17,Civilian targeting,792,Middle East,Turkey,Aksaray,Aksaray,,Aksaray,38.3726,34.0254,1,ANF News,International,"On 28 February 2020, prison guards physically assaulted the prisoners who had been transferred from another prison to Aksaray prison in central Aksaray, upon their arrival. The prisoners were reportedly beaten for refusing to stand up during counts, which caused bone fractures in various parts of prisoners' bodies.",0,,1651182381
TUR30382,2020-02-28,2020,1,Political violence,Battles,Armed clash,Military Forces of Turkey (2016-),,1,PKK: Kurdistan Workers Party,,2,12,,792,Middle East,Turkey,Tunceli,Tunceli,,Tunceli,39.0992,39.5435,3,ANF News,International,"On 28 February 2020, one PKK militant was killed during a security operation [presumably armed clash] carried out by Turkish army forces in Tunceli province.",1,,1705970815
TUR11115,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Ankara,Cankaya,,Ankara,39.9333,32.8598,1,Mezopotamya Agency,National,"On 28 February 2020, a protest event was organized by IHD outside the association's office in central Ankara to demand justice for the villagers who were killed by Turkish airstrikes in 2011 in Uludere district of Sirnak.",0,crowd size=no report,1715049774
TUR11124,2020-02-28,2020,1,Strategic developments,Strategic developments,Arrests,Police Forces of Turkey (2016-),,1,Civilians (Turkey),Gulen Movement,7,17,,792,Middle East,Turkey,Ankara,Cankaya,,Ankara,39.9333,32.8598,3,A Haber; Daily Sabah; Haber 7,National,"Arrests: On 28 February 2020, total 101 people were detained during two police operations in Ankara province, on the suspicion of involvement with illegal activities of the Gulen movement, which is allegedly behind the July 2016 military coup attempt.",0,,1715049774
TUR11127,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey); Memur Sen: Confederation of Civil Servant Unions; Muslim Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Ankara,Cankaya,,Ankara,39.9333,32.8598,1,Haberler,National,"On 28 February 2020, a Muslim group held a demonstration following the Friday prayer outside Haci Bayram Veli mosque in central Ankara to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria and express support for Turkish Army. Memur-Sen executives also attended.",0,crowd size=no report,1715049774
TUR11170,2020-02-28,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 28 February 2020, former public workers who were dismissed by a government decree organized a sit-in protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police dispersed the group and detained 5 protesters.",0,crowd size=no report,1715049774
TUR11147,2020-02-27,2020,2,Strategic developments,Strategic developments,Arrests,Military Forces of Turkey (2016-),,1,Civilians (International),Refugees/IDPs (International),7,17,,792,Middle East,Turkey,Mugla,Bodrum,,Bodrum,37.0383,27.4292,2,Anadolu Agency,National,"Arrests: As reported on February 27, 48 migrants attempting to cross the border illegally to Greece by a boat were stopped and detained during an operation of the Coast Guard Command of Turkish Army in Bodrum district of Mugla. The migrants were from Syria, Nigeria, Somalia and Congo.",0,,1583167260
TUR11146,2020-02-27,2020,2,Strategic developments,Strategic developments,Arrests,Military Forces of Turkey (2016-),,1,Civilians (Afghanistan),Refugees/IDPs (Afghanistan),7,17,,792,Middle East,Turkey,Canakkale,Ayvacik,,Ayvacik,39.6011,26.4047,2,Anadolu Agency,National,"Arrests: As reported on February 27, 36 Afghan migrants attempting to cross the border illegally to Greece by a boat were stopped and detained during an operation of the Coast Guard Command of Turkish Army in Ayvacik district of Canakkale.",0,,1583167260
TUR11107,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Teachers (Turkey),6,,,0,60,,792,Middle East,Turkey,Konya,Ilgin,,Ilgin,38.2792,31.9139,1,Anadolu Agency,National,"On 27 February 2020, members of a teacher's union held a protest event in Ilgin town center, Konya following a violent incident that occurred in the town, in which a teacher was assaulted by the parents of a student.",0,crowd size=no report,1651182381
TUR11117,2020-02-27,2020,1,Political violence,Explosions/Remote violence,Grenade,YPS: Civil Protection Units,,2,Police Forces of Turkey (2016-),,1,12,,792,Middle East,Turkey,Van,Ipekyolu,,Van,38.4946,43.3832,1,ANF News,International,"On 27 February 2020, Martyr Nuda Karker and Martyr Kurtay Faresin Vengeance Units of YPS attacked the Police units in Surmeli neighborhood of central Van by throwing improvised explosives. No casualties reported.",0,,1651182381
TUR11105,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Haberturk,National,"On 27 February 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city center for the 178th day. The families accused HDP of working with the PKK, and demanded their children to be returned.",0,crowd size=no report,1651182381
TUR11113,2020-02-27,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),TAYAD: Association for Prisoners and Solidary with Prisoners,6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Human Rights Foundation of Turkey,Other,"On 27 February 2020, a protest event was held in Taksim square of Beyoglu, Istanbul to express solidarity with prisoners who went on hunger strike to demand fair trial. Police dispersed the group and detained 4 protesters. TAYAD members also participated in the event.",0,crowd size=no report,1651182381
TUR11112,2020-02-27,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),,6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Human Rights Foundation of Turkey,Other,"On 27 February 2020, a protest event was held in central Kadikoy, Istanbul to express solidarity with prisoners who went on hunger strike to demand fair trial. Police dispersed the group and detained one protester.",0,crowd size=no report,1651182381
TUR11096,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Women (Turkey); HDK: Peoples Democratic Congress; HDP: Peoples Democratic Party; Government of Turkey (2016-); Students (Turkey),6,,,0,60,,792,Middle East,Turkey,Tunceli,Tunceli,,Tunceli,39.0992,39.5435,1,Rudaw,International,"On 27 February 2020, a group of women organized a protest in Tunceli regarding the case of a university student who went missing in the Tunceli province on January 5. Protesters demanded the missing woman be found by the authorities. HDP MPs, HDK members and university students also attended the event.",0,crowd size=no report,1651182381
TUR11119,2020-02-27,2020,1,Political violence,Explosions/Remote violence,Grenade,YPS: Civil Protection Units,The Martyr Baran Dersim Vengeance Units,2,Police Forces of Turkey (2016-),,1,12,,792,Middle East,Turkey,Diyarbakir,Baglar,,Baglar,37.9206,40.1986,1,ANF News,International,"On 27 February 2020, Martyr Baran Dersim Vengeance Units of YPS attacked the Police units in Sehitlik neighborhood of Baglar, Diyarbakir by throwing improvised explosives. No casualties reported.",0,,1651182381
TUR11106,2020-02-27,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Mus,Mus,,Mus,38.7316,41.4848,3,Anadolu Agency,National,"Security measures: On 27 February 2020, Mus Governor's Office announced a ban on all forms of marches, protests, press conferences, sit-ins and other political actions across the province for 15 days, effective until March 13.",0,,1652114254
TUR11121,2020-02-27,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),Labor Group (Turkey),7,27,,792,Middle East,Turkey,Mersin,Tarsus,,Tarsus,36.9177,34.8928,2,ANF News,International,"Property destruction: On 27 February 2020, Martyr Delal Amed Vengeance Units of YPS carried out an arson attack targeting a supermarket in Tarsus district of Mersin. No casualties reported. No casualties reported.",0,,1652114254
TUR11099,2020-02-27,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Hakkari,Hakkari,,Hakkari,37.5744,43.7408,1,Haber Ercis,Subnational,"Security measures: On 27 February 2020, Hakkari Governor's Office announced a ban on all forms of marches, protests, press conferences, sit-ins and other political actions across the province for 15 days, effective until March 13.",0,,1652114254
TUR11116,2020-02-27,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,Martyr Sorxwin Roboski Vengeance Units,2,Civilians (Turkey),Labor Group (Turkey),7,27,,792,Middle East,Turkey,Istanbul,Bahcelievler,,Bahcelievler,41.0023,28.8598,2,ANF News,International,"Property destruction: On 27 February 2020, Martyr Sorxwin Roboski Vengeance Units of YPS carried out an arson attack targeting a workplace in Bahcelievler, Istanbul, causing material damage.",0,,1652114254
TUR11122,2020-02-27,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,Martyr Sakine Cansiz Vengeance Units,2,Civilians (Turkey),Labor Group (Turkey); AKP: Justice and Development Party,7,27,,792,Middle East,Turkey,Istanbul,Kucukcekmece,,Kucukcekmece,40.9960,28.7748,1,ANF News,International,"Property destruction: On 27 February 2020, Martyr Sakine Cansiz Vengeance Units of YPS carried out arson attacks targeting 3 trucks parking in Halkali neighborhood of Kucukcekmece, Istanbul for their owners' alleged ties with AKP. No casualties reported.",0,,1652114254
TUR11123,2020-02-27,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,Martyr Sakine Cansiz Vengeance Units,2,Civilians (Turkey),Labor Group (Turkey); AKP: Justice and Development Party,7,27,,792,Middle East,Turkey,Istanbul,Umraniye,,Umraniye,41.0164,29.1248,2,ANF News,International,"Property destruction: On 27 February 2020, Martyr Sakine Cansiz Vengeance Units of YPS carried out arson attacks targeting a vehicle and a snack bar in Cakmak neighborhood of Umraniye, Istanbul for their owners' alleged ties with AKP. No casualties reported.",0,,1652114254
TUR11118,2020-02-27,2020,1,Political violence,Explosions/Remote violence,Grenade,YPS: Civil Protection Units,,2,,,0,20,,792,Middle East,Turkey,Van,Tusba,,Tusba,38.5257,43.3689,1,ANF News,International,"On 27 February 2020, Martyr Nuda Karker and Martyr Kurtay Faresin Vengeance Units of YPS attacked a train in Istasyon neighborhood of Tusba, Van by throwing improvised explosives. No casualties reported.",0,,1665526394
TUR11098,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Journalists (Turkey); TGS: Journalists Union of Turkey,6,,,0,60,,792,Middle East,Turkey,Istanbul,Bakirkoy,,Bakirkoy,40.9894,28.8712,1,Aydinlik; Bianet,National,"On 27 February 2020, TGS held a protest outside the courthouse in Bakirkoy, Istanbul before the hearing of the case regarding the dismissal of 45 journalists from Hurriyet newspaper, which they claim due to their union membership with TGS.",0,crowd size=no report,1705379989
TUR11120,2020-02-27,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,The Martyr Savas Amed Vengeance Units,2,Civilians (Turkey),AKP: Justice and Development Party,7,27,,792,Middle East,Turkey,Diyarbakir,Sur,,Sur,37.9109,40.2366,1,ANF News,International,"Property destruction: On 27 February 2020, Martyr Savas Amed Vengeance Units of YPS carried out an arson attack targeting 3 vehicles for their owners' alleged ties with AKP in Ziya Gokalp neighborhood of Sur, Diyarbakir. No casualties reported.",0,,1705379989
TUR11145,2020-02-27,2020,2,Strategic developments,Strategic developments,Arrests,Military Forces of Turkey (2016-),,1,Civilians (International),Refugees/IDPs (International),7,17,,792,Middle East,Turkey,Aydin,Efeler,,Aydin/Efeler,37.8450,27.8396,3,Anadolu Agency; Ihlas News Agency,National,"Arrests: As reported between February 26-27, total of 104 migrants attempting to cross the border illegally to Greece were detained during the operations of the Coast Guard Command of Turkish Army in Kusadasi and Didim districts, Aydin. The migrants were from Syria, Somalia, Palestine, Congo and Kuwait.",0,,1706035480
